Wall time,Step,Value
1617444680.544308,40110,0.010007206350564957
1617444969.5500386,40220,0.009673567488789558
1617444993.5308096,40230,0.009744755923748016
1617445285.8406203,40340,0.009700700640678406
1617445333.7605262,40360,0.010067868046462536
1617445357.7424383,40370,0.009678782895207405
1617445526.454175,40440,0.009906049817800522
1617445574.4042585,40460,0.009768926538527012
1617445598.3676004,40470,0.009786287322640419
1617445622.3518505,40480,0.010024242103099823
1617445671.0148034,40490,0.009528502821922302
1617445815.5789378,40550,0.010060060769319534
1617446372.1811805,40770,0.010134758427739143
1617446809.348881,40940,0.010456614196300507
1617446929.1859407,40990,0.010097958147525787
1617446953.1532774,41000,0.009716629050672054
1617447002.101054,41020,0.009385950863361359
1617447221.59458,41100,0.009968971833586693
1617447535.6826756,41220,0.009473578073084354
1617448696.8296525,41680,0.009647535160183907
1617449062.017551,41820,0.009637067094445229
1617449085.977415,41830,0.01032631192356348
1617449350.6440697,41940,0.01002570241689682
1617449374.6101334,41950,0.009697235189378262
1617449447.1966975,41970,0.009227892383933067
1617449495.0463824,41990,0.009150318801403046
1617449571.189964,42020,0.009480966255068779
1617449595.1530526,42030,0.00966695323586464
1617449643.102908,42050,0.00928970891982317
1617450224.191871,42280,0.009667737409472466
1617450369.322256,42330,0.009159361943602562
1617450441.0966032,42360,0.010002655908465385
1617450513.0081005,42390,0.009669986553490162
1617450633.7819903,42440,0.009544779546558857
1617450926.4470162,42550,0.009507250040769577
1617451143.0279891,42640,0.009695058688521385
1617451214.8931243,42670,0.009664418175816536
1617451238.8441803,42680,0.009674783796072006
1617451483.2629287,42770,0.009993632324039936
1617451627.9959931,42830,0.009120788425207138
1617452040.4608648,42990,0.009066911414265633
1617452185.2333314,43050,0.009300075471401215
1617452305.5947218,43090,0.009165718220174313
1617452522.2098885,43180,0.009210172109305859
1617452570.1491795,43200,0.009134533815085888
1617452814.6864905,43290,0.009518720209598541
1617452911.4617355,43330,0.009050438180565834
1617453055.307204,43390,0.009753682650625706
1617453200.8584166,43440,0.009290017187595367
1617453347.704673,43500,0.009678886272013187
1617453564.265071,43590,0.009457754902541637
1617453757.5274792,43660,0.009230153635144234
1617453856.7575142,43700,0.009009315632283688
1617454073.424179,43790,0.009326865896582603
1617454462.713353,43940,0.009294087998569012
1617454655.636796,44010,0.009261482395231724
1617454727.5275059,44040,0.009258823469281197
1617454775.4586084,44060,0.008815634064376354
1617454799.4457245,44070,0.00939517468214035
1617454896.2495034,44110,0.008677375502884388
1617454920.221024,44120,0.008788913488388062
1617455260.4056847,44250,0.009149165824055672
1617455405.1321738,44310,0.009450754150748253
1617455429.091225,44320,0.009333143010735512
1617455477.027471,44340,0.009296632371842861
1617455645.5304203,44400,0.009643513709306717
1617455721.5944822,44430,0.009226679801940918
1617456398.7324371,44700,0.009363376535475254
1617456567.8154752,44760,0.009418652392923832
1617456663.6920226,44800,0.00901409424841404
1617456736.502038,44830,0.00946921668946743
1617456957.2100813,44910,0.008783478289842606
1617457005.046134,44930,0.009203038178384304
1617457317.6017065,45060,0.009904983453452587
1617457438.112425,45100,0.008816484361886978
1617457462.909357,45110,0.00917457789182663
1617457947.0974734,45300,0.008980629965662956
1617457971.9675708,45310,0.009238935075700283
1617458043.9078116,45340,0.009200915694236755
1617458215.8604105,45410,0.00952906720340252
1617458263.817024,45430,0.009052672423422337
1617458481.0545237,45510,0.008582160808146
1617458529.0188434,45530,0.008852736093103886
1617458552.9783266,45540,0.008967099711298943
1617458893.1771598,45670,0.008757246658205986
1617458941.0785408,45690,0.008957321755588055
1617459181.6221585,45790,0.008904073387384415
1617459279.2076373,45820,0.0084941191598773
1617459546.795704,45930,0.00867593102157116
1617459618.6774564,45960,0.009118225425481796
1617459666.6052375,45980,0.008780445903539658
1617459714.5567715,46000,0.009093229658901691
1617460031.741562,46120,0.009096347726881504
1617460464.6105163,46290,0.0090163080021739
1617460853.6512146,46440,0.008604133501648903
1617460997.5009556,46500,0.009013998322188854
1617461190.6672769,46570,0.00855618342757225
1617461338.6739662,46630,0.008739521726965904
1617461386.6289356,46650,0.008494095876812935
1617461482.5614386,46690,0.008831853047013283
1617461675.7811744,46760,0.008454659953713417
1617461699.7140028,46770,0.009304666891694069
1617461723.6940806,46780,0.008833293803036213
1617461967.556491,46880,0.008618982508778572
1617462500.731567,47090,0.00937095656991005
1617462646.1542356,47140,0.008340299129486084
1617462765.9359593,47190,0.008606408722698689
1617462910.6169522,47250,0.008451312780380249
1617463179.1477187,47350,0.008761162869632244
1617463299.0304112,47400,0.008738279342651367
1617463443.749751,47460,0.008780000731348991
1617463564.2304142,47500,0.008633275516331196
1617463589.091198,47510,0.008489741012454033
1617463784.3653483,47590,0.008727860637009144
1617463857.183777,47620,0.009043795987963676
1617463881.1661162,47630,0.008614901453256607
1617463929.1218941,47650,0.00964392814785242
1617464025.7502558,47680,0.008466989733278751
1617464049.6535535,47690,0.008397751487791538
1617464073.6107576,47700,0.008621258661150932
1617464242.2570682,47770,0.008966932073235512
1617464317.5084023,47800,0.00861551146954298
1617464342.4844368,47810,0.008623834699392319
1617464366.440139,47820,0.009024543687701225
1617464390.398494,47830,0.00878690741956234
1617464462.801467,47850,0.008451664820313454
1617464534.5568597,47880,0.009158847853541374
1617464558.5264895,47890,0.009682875126600266
1617464703.307896,47950,0.0085801612585783
1617464848.0309398,48010,0.008574452251195908
1617464924.070136,48030,0.008663383312523365
1617464995.8771174,48060,0.008889451622962952
1617465504.9041536,48260,0.008390834555029869
1617465552.832253,48280,0.008498840034008026
1617465697.5098398,48340,0.008160206489264965
1617465890.6458714,48410,0.008230742067098618
1617466182.380925,48530,0.008332503028213978
1617466519.3587658,48660,0.008656871505081654
1617466664.122959,48720,0.008279968053102493
1617466715.766403,48740,0.008713705465197563
1617467124.37415,48900,0.008450066670775414
1617467197.3045719,48930,0.00844593532383442
1617467269.9833593,48950,0.008379261940717697
1617467293.8757463,48960,0.008230118080973625
1617467779.070771,49150,0.00875847041606903
1617467999.0095174,49240,0.008558820933103561
1617468383.878439,49390,0.008307727053761482
1617468456.6748636,49420,0.008351263590157032
1617468797.0931032,49550,0.008472589775919914
1617468989.7958472,49630,0.008954394608736038
1617469210.5335374,49710,0.008485512807965279
1617469234.4941719,49720,0.008506204932928085
1617469306.3692167,49750,0.008398981764912605
1617469354.3109303,49770,0.008471928536891937
1617469378.293238,49780,0.008667410351336002
1617469740.1781404,49920,0.008297191001474857
1617469935.2364209,50000,0.009117495268583298
1617470321.2321734,50150,0.00846558902412653
1617470493.462699,50220,0.008575323037803173
1617470661.6450057,50280,0.008198394440114498
1617470734.4151676,50310,0.008517047390341759
1617470902.3009024,50380,0.008219089359045029
1617471243.6239858,50510,0.008586286567151546
1617471291.5929122,50530,0.008409787900745869
1617471315.5849226,50540,0.008241820149123669
1617471509.1162004,50610,0.008068633265793324
1617471969.469674,50790,0.008295390754938126
1617472358.1459293,50950,0.008362052962183952
1617472551.4237266,51020,0.008746958337724209
1617472671.3244195,51070,0.008563414216041565
1617472695.310539,51080,0.008782433345913887
1617472843.7819257,51140,0.008450415916740894
1617473084.8769877,51230,0.008346380665898323
1617473180.848508,51270,0.008222242817282677
1617473228.8434384,51290,0.008732003159821033
1617473398.3497884,51350,0.008249799720942974
1617473473.3852425,51380,0.008199961856007576
1617474052.176933,51610,0.008307675831019878
1617474175.372275,51660,0.008215648122131824
1617474512.6045196,51790,0.00866577960550785
1617474609.4541976,51830,0.008065614849328995
1617474685.002844,51860,0.0079652676358819
1617475071.061191,52010,0.008269479498267174
1617475287.667074,52090,0.008003654889762402
1617475387.5987668,52130,0.008897187188267708
1617475869.6440554,52320,0.008428695611655712
1617475944.9494069,52350,0.008156399242579937
1617475968.921591,52360,0.00840989500284195
1617476016.8979588,52380,0.008413635194301605
1617476064.8518672,52400,0.008264056406915188
1617476089.7339537,52410,0.008204298093914986
1617476210.2588022,52450,0.008038491010665894
1617476234.1800666,52460,0.007967251352965832
1617476498.8056202,52570,0.008120662532746792
1617476671.618082,52630,0.010380051098763943
1617476767.3616505,52670,0.008091824129223824
1617477348.694007,52900,0.008325353264808655
1617477687.0327342,53030,0.008422479033470154
1617477883.115854,53110,0.007976558990776539
1617478027.1331697,53170,0.008330500684678555
1617478099.681238,53190,0.008090496994554996
1617478367.6861207,53300,0.008010146208107471
1617478392.5554645,53310,0.008115610107779503
1617478777.6740582,53460,0.00800927821546793
1617478849.66756,53490,0.00839755218476057
1617479142.290904,53600,0.007426665164530277
1617479167.168282,53610,0.007977773435413837
1617479239.1005971,53640,0.008121328428387642
1617479676.689559,53810,0.007827474735677242
1617479772.706686,53850,0.008120178245007992
1617479868.7923503,53890,0.00787394493818283
1617480110.228955,53980,0.00815886352211237
1617480234.4708145,54030,0.008025751449167728
1617480282.4876142,54050,0.008069891482591629
1617480330.498742,54070,0.00815837923437357
1617480571.6837785,54160,0.008175364695489407
1617480692.5209038,54210,0.008663751184940338
1617480816.0026307,54260,0.00796827394515276
1617481177.0244756,54400,0.008333923295140266
1617481201.930314,54410,0.008045974187552929
1617481249.9269361,54430,0.00771297886967659
1617481394.5514848,54480,0.007942787371575832
1617481614.407988,54570,0.008016941137611866
1617481759.420018,54630,0.008191399276256561
1617482100.04543,54760,0.00800821278244257
1617482341.528868,54850,0.008027219213545322
1617482486.2051494,54910,0.008164193481206894
1617482510.191388,54920,0.008455216884613037
1617482606.1892188,54960,0.00774034671485424
1617482778.8758671,55020,0.007884626276791096
1617482922.6706314,55080,0.008023854345083237
1617483043.546118,55130,0.007991015911102295
1617483115.5808883,55160,0.007721285335719585
1617483163.5923038,55180,0.008380193263292313
1617483456.2221806,55290,0.008098169229924679
1617483553.1214974,55330,0.00784317497164011
1617483794.349965,55420,0.008143328130245209
1617483893.5886948,55460,0.008171573281288147
1617483989.553778,55500,0.008273538202047348
1617484110.4556959,55550,0.007820193655788898
1617484255.0626054,55600,0.008250957354903221
1617484423.8963397,55670,0.008294571191072464
1617484548.3302312,55720,0.0080832215026021
1617484596.2946842,55740,0.00782629195600748
1617484668.8338392,55760,0.007780364714562893
1617484692.7614503,55770,0.007948795333504677
1617484909.3310685,55860,0.007685309275984764
1617484933.339411,55870,0.007802313193678856
1617484957.3359876,55880,0.007858379743993282
1617485130.0592275,55940,0.007729019969701767
1617485418.551183,56060,0.007973366416990757
1617485539.4513252,56110,0.008706862106919289
1617485759.114819,56190,0.007821407169103622
1617485807.9493423,56210,0.00780461635440588
1617486073.4027748,56310,0.007620287127792835
1617486121.2572005,56330,0.007794481702148914
1617486485.5259504,56480,0.007920961827039719
1617486774.55751,56590,0.00784663762897253
1617486823.4401357,56610,0.007761716842651367
1617486919.4089959,56650,0.007750838063657284
1617486970.958756,56670,0.0080825574696064
1617487235.6773615,56770,0.007788779679685831
1617487307.6888337,56800,0.007697228342294693
1617487525.2855742,56880,0.008206328377127647
1617487842.2057316,57010,0.007988655008375645
1617487890.2022905,57030,0.007998955436050892
1617488182.6227448,57140,0.007608841173350811
1617488351.5087752,57210,0.0080576715990901
1617488448.2096145,57240,0.008048771880567074
1617488544.057793,57280,0.007386671844869852
1617488909.7333863,57420,0.007417216431349516
1617489174.424912,57530,0.007875116541981697
1617489367.368298,57600,0.007428963202983141
1617489539.2756028,57670,0.008154576644301414
1617489780.2019794,57770,0.00794290006160736
1617489876.5870214,57800,0.007837106473743916
1617489973.3731217,57840,0.007497450802475214
1617489997.366472,57850,0.007905318401753902
1617490120.6490874,57900,0.0077395811676979065
1617490265.622158,57960,0.007574200630187988
1617490337.9839375,57980,0.008444338105618954
1617490578.8627844,58080,0.008683839812874794
1617490602.8705022,58090,0.01233990304172039
1617491040.3047173,58260,0.007743348833173513
1617491112.3068397,58290,0.007569306064397097
1617491261.2856092,58340,0.0075833965092897415
1617491309.1377718,58360,0.007248308043926954
1617491549.9310825,58460,0.0076001547276973724
1617491597.921782,58480,0.0077911606058478355
1617491914.3660688,58600,0.007640700787305832
1617491987.262192,58630,0.007490621879696846
1617492035.2718074,58650,0.008130835369229317
1617492228.637834,58720,0.007522067986428738
1617492472.7798555,58820,0.007675361819565296
1617492688.9486027,58900,0.007486903108656406
1617492737.7743843,58920,0.007437873166054487
1617492785.7354674,58940,0.007511604111641645
1617492857.7478232,58970,0.007716249208897352
1617492905.7792733,58990,0.00813960563391447
1617493150.4674108,59080,0.007575243711471558
1617493391.3485773,59180,0.007553949486464262
1617493415.3401887,59190,0.0075781685300171375
1617493632.6845703,59270,0.007430175319314003
1617493680.5838163,59290,0.007584117818623781
1617493780.6837616,59330,0.007929385639727116
1617493804.6679647,59340,0.008100692182779312
1617494286.9871447,59530,0.0077428980730473995
1617494410.4395201,59580,0.007461503613740206
1617494458.4507139,59600,0.007680460810661316
1617494483.3367167,59610,0.007507201749831438
1617494579.661621,59640,0.007440757937729359
1617494796.3919895,59730,0.007648307830095291
1617495257.821961,59910,0.007674026302993298
1617495523.5883677,60010,0.007466424256563187
1617495767.7581894,60110,0.007636192720383406
1617495887.7980359,60160,0.007645477075129747
1617496008.414537,60200,0.007196843158453703
1617496033.3928683,60210,0.007603911682963371
1617496129.3287575,60250,0.007464832626283169
1617496277.6361313,60310,0.007912132889032364
1617496301.6468403,60320,0.008044090121984482
1617496325.6551003,60330,0.007644291035830975
1617496422.5209506,60360,0.007634821813553572
1617496494.347885,60390,0.009247573092579842
1617496835.6384325,60530,0.14233753085136414
1617496980.1240528,60580,0.12475590407848358
1617497052.9368348,60610,0.10224923491477966
